1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
476	-0.354079	13.969163	298.168397	0.012131	8.1
477	-0.357945	14.969163	289.878841	0.010743	10.4
478	-0.347401	13.989496	297.995132	0.010881	8.9
479	-0.336691	13.623013	301.149394	0.011941	9.6
480	-0.353297	12.643342	309.918662	0.011139	7.8
481	-0.379104	11.664625	319.204626	0.012746	10.3
482	-0.335868	12.664612	309.722840	0.011729	8.0
483	-0.399801	11.707030	318.790771	0.011877	10.1
484	-0.359350	12.707028	309.333096	0.011744	8.2
485	-0.355616	13.707025	300.420434	0.011408	9.9
486	-0.351805	14.704409	292.028344	0.011590	8.3
487	-0.352902	13.725276	300.262537	0.010618	9.8
488	-0.331733	14.713593	291.953243	0.010279	8.3
489	-0.389160	15.670929	284.331476	0.011787	8.0
490	-0.348618	14.691810	292.131429	0.012026	10.2
491	-0.354020	13.712137	300.376186	0.011247	8.0
492	-0.351935	14.712136	291.965158	0.012078	9.7
493	-0.314728	13.857410	299.124331	0.010765	8.1
494	-0.350513	14.857359	290.782693	0.011100	11.1
495	-0.357231	13.925169	298.543990	0.010286	7.8
496	-0.330132	14.925169	290.233827	0.010339	10.2
497	-0.369354	13.995134	297.947124	0.011943	8.3
498	-0.358504	13.015461	306.528240	0.010965	9.7
499	-0.371701	12.035790	315.618283	0.010988	8.6
